title,url,bedroomCount,bathroomCount,image2D_url,label,date_created,state,property_category,property_type,country_name,city_name,master_project_name,project_name,building_name,latitude,longitude
SLS Dubai Hotel & Residences - 1 Bedroom Apartment Type Type-E Floor plan,https://www.bayut.com/floorplans/details-37549.html,1,2,['https://images.bayut.com/thumbnails/248165030-800x600.webp'],,8/1/2022,active,Residential,Apartment,UAE,Dubai,Business Bay,SLS Dubai Hotel & Residences,,25.184561,55.291356
SLS Dubai Hotel & Residences - 1 Bedroom Apartment Type Loft A Floor plan,https://www.bayut.com/floorplans/details-37550.html,1,2,"['https://images.bayut.com/thumbnails/269536715-800x600.webp', 'https://images.bayut.com/thumbnails/375210407-800x600.webp']",Floor Lower Level,8/1/2022,active,Residential,Apartment,UAE,Dubai,Business Bay,SLS Dubai Hotel & Residences,,25.184561,55.291356
SLS Dubai Hotel & Residences - 1 Bedroom Apartment Type B-Duplex Floor plan,https://www.bayut.com/floorplans/details-37552.html,1,2,"['https://images.bayut.com/thumbnails/248178185-800x600.webp', 'https://images.bayut.com/thumbnails/248178189-800x600.webp']",Lower Level,8/1/2022,active,Residential,Apartment,UAE,Dubai,Business Bay,SLS Dubai Hotel & Residences,,25.184561,55.291356
SLS Dubai Hotel & Residences - 1 Bedroom Apartment Type Loft-B Floor plan,https://www.bayut.com/floorplans/details-37553.html,1,2,"['https://images.bayut.com/thumbnails/248181684-800x600.webp', 'https://images.bayut.com/thumbnails/248181727-800x600.webp']",Lower Level,8/1/2022,active,Residential,Apartment,UAE,Dubai,Business Bay,SLS Dubai Hotel & Residences,,25.184561,55.291356
SLS Dubai Hotel & Residences - 1 Bedroom Apartment Type C-Duplex Floor plan,https://www.bayut.com/floorplans/details-37554.html,1,2,"['https://images.bayut.com/thumbnails/248183791-800x600.webp', 'https://images.bayut.com/thumbnails/248183807-800x600.webp']",Lower Level,8/1/2022,active,Residential,Apartment,UAE,Dubai,Business Bay,SLS Dubai Hotel & Residences,,25.184561,55.291356
SLS Dubai Hotel & Residences - 1 Bedroom Apartment Type Loft-C Floor plan,https://www.bayut.com/floorplans/details-37555.html,1,2,"['https://images.bayut.com/thumbnails/248188542-800x600.webp', 'https://images.bayut.com/thumbnails/248188544-800x600.webp']",Lower Level,8/1/2022,active,Residential,Apartment,UAE,Dubai,Business Bay,SLS Dubai Hotel & Residences,,25.184561,55.291356
SLS Dubai Hotel & Residences - 2 Bedroom Apartment Type A-Duplex Floor plan,https://www.bayut.com/floorplans/details-37556.html,2,4,"['https://images.bayut.com/thumbnails/533092071-800x600.webp', 'https://images.bayut.com/thumbnails/533079835-800x600.webp']",Lower Level,8/1/2022,active,Residential,Apartment,UAE,Dubai,Business Bay,SLS Dubai Hotel & Residences,,25.184561,55.291356
SLS Dubai Hotel & Residences - 2 Bedroom Apartment Type B-Duplex Floor plan,https://www.bayut.com/floorplans/details-37609.html,2,4,"['https://images.bayut.com/thumbnails/533080412-800x600.webp', 'https://images.bayut.com/thumbnails/533080414-800x600.webp']",Lower Level,8/1/2022,active,Residential,Apartment,UAE,Dubai,Business Bay,SLS Dubai Hotel & Residences,,25.184561,55.291356
SLS Dubai Hotel & Residences - 2 Bedroom Apartment Type C-Duplex Floor plan,https://www.bayut.com/floorplans/details-37610.html,2,4,"['https://images.bayut.com/thumbnails/533096044-800x600.webp', 'https://images.bayut.com/thumbnails/533080971-800x600.webp']",Lower Level,8/1/2022,active,Residential,Apartment,UAE,Dubai,Business Bay,SLS Dubai Hotel & Residences,,25.184561,55.291356
SLS Dubai Hotel & Residences - 2 Bedroom Apartment Type D-Duplex Floor plan,https://www.bayut.com/floorplans/details-37611.html,2,4,"['https://images.bayut.com/thumbnails/533095474-800x600.webp', 'https://images.bayut.com/thumbnails/248320443-800x600.webp']",Lower Level,8/1/2022,active,Residential,Apartment,UAE,Dubai,Business Bay,SLS Dubai Hotel & Residences,,25.184561,55.291356
SLS Dubai Hotel & Residences - 2 Bedroom Apartment Type E-Duplex Floor plan,https://www.bayut.com/floorplans/details-37612.html,2,4,"['https://images.bayut.com/thumbnails/533083279-800x600.webp', 'https://images.bayut.com/thumbnails/533083286-800x600.webp']",Lower Level,8/1/2022,active,Residential,Apartment,UAE,Dubai,Business Bay,SLS Dubai Hotel & Residences,,25.184561,55.291356
SLS Dubai Hotel & Residences - 2 Bedroom Apartment Type Loft Floor plan,https://www.bayut.com/floorplans/details-37613.html,2,3,"['https://images.bayut.com/thumbnails/248325651-800x600.webp', 'https://images.bayut.com/thumbnails/248325653-800x600.webp']",Lower Level,8/1/2022,active,Residential,Apartment,UAE,Dubai,Business Bay,SLS Dubai Hotel & Residences,,25.184561,55.291356
SLS Dubai Hotel & Residences - 1 Bedroom Apartment Type B Floor plan,https://www.bayut.com/floorplans/details-42470.html,1,2,['https://images.bayut.com/thumbnails/480882812-800x600.webp'],,9/26/2023,active,Residential,Apartment,UAE,Dubai,Business Bay,SLS Dubai Hotel & Residences,,25.184561,55.291356
SLS Dubai Hotel & Residences - 2 Bedroom Apartment Type A. Floor plan,https://www.bayut.com/floorplans/details-42619.html,2,4,"['https://images.bayut.com/thumbnails/488725849-800x600.webp', 'https://images.bayut.com/thumbnails/489450802-800x600.webp']",Lower Floor,10/4/2023,active,Residential,Apartment,UAE,Dubai,Business Bay,SLS Dubai Hotel & Residences,,25.184561,55.291356
SLS Dubai Hotel & Residences - 1 Bedroom Apartment Type Duplex A Floor plan,https://www.bayut.com/floorplans/details-43078.html,1,2,"['https://images.bayut.com/thumbnails/533148859-800x600.webp', 'https://images.bayut.com/thumbnails/533148861-800x600.webp']",Lower Floor,11/20/2023,active,Residential,Apartment,UAE,Dubai,Business Bay,SLS Dubai Hotel & Residences,,25.184561,55.291356
"The Address Residences Dubai Opera Tower 1 - 2 Bedroom Apartment Type/unit 03 / Unit 06,204 Floor plan",https://www.bayut.com/floorplans/details-36436.html,2,2,['https://images.bayut.com/thumbnails/216957984-800x600.webp'],"Floor 2,4-12,16-36,40-52",5/24/2022,active,Residential,Apartment,UAE,Dubai,Downtown Dubai,The Address Residences Dubai Opera,The Address Residences Dubai Opera Tower 1,25.19692612,55.27172081
The Address Residences Dubai Opera Tower 1 - 2 Bedroom Apartment Unit 10 Floor plan,https://www.bayut.com/floorplans/details-42485.html,2,2,['https://images.bayut.com/thumbnails/482270442-800x600.webp'],,9/27/2023,active,Residential,Apartment,UAE,Dubai,Downtown Dubai,The Address Residences Dubai Opera,The Address Residences Dubai Opera Tower 1,25.19692612,55.27172081
The Address Residences Dubai Opera Tower 1 - 2 Bedroom Apartment Type 07 Floor plan,https://www.bayut.com/floorplans/details-42982.html,2,2,['https://images.bayut.com/thumbnails/507983713-800x600.webp'],,10/24/2023,active,Residential,Apartment,UAE,Dubai,Downtown Dubai,The Address Residences Dubai Opera,The Address Residences Dubai Opera Tower 1,25.19692612,55.27172081
"The Address Residences Dubai Opera Tower 1 - 2 Bedroom Apartment Unit 9 Floor 16-36,40-52 Floor plan",https://www.bayut.com/floorplans/details-44204.html,2,2,['https://images.bayut.com/thumbnails/670101914-800x600.webp'],"Unit 9 Floor 16-36,40-52",4/16/2024,active,Residential,Apartment,UAE,Dubai,Downtown Dubai,The Address Residences Dubai Opera,The Address Residences Dubai Opera Tower 1,25.19692612,55.27172081
"The Address Residences Dubai Opera Tower 1 - 3 Bedroom Apartment Unit 08 Floor 16-36,40-52 Floor plan",https://www.bayut.com/floorplans/details-46498.html,3,3,['https://images.bayut.com/thumbnails/740808348-800x600.webp'],"Unit 08 Floor 16-36,40-52",9/25/2024,active,Residential,Apartment,UAE,Dubai,Downtown Dubai,The Address Residences Dubai Opera,The Address Residences Dubai Opera Tower 1,25.19692612,55.27172081
The Address Residences Dubai Opera Tower 2 - 2 Bedroom Apartment Type/unit 05 / Unit 03 Floor plan,https://www.bayut.com/floorplans/details-7475.html,2,2,['https://images.bayut.com/thumbnails/73152371-800x600.webp'],"Unit 03
Floor L03-L13,L16-L30&L33-L44",4/22/2019,active,Residential,Apartment,UAE,Dubai,Downtown Dubai,The Address Residences Dubai Opera,The Address Residences Dubai Opera Tower 2,25.19751058,55.27145138
The Address Residences Dubai Opera Tower 2 - 2 Bedroom Apartment Type/unit 21 / Unit 04 Floor plan,https://www.bayut.com/floorplans/details-7476.html,2,2,['https://images.bayut.com/thumbnails/73152369-800x600.webp'],"Unit 4
Floor 03-13,16-30&33-44",4/22/2019,active,Residential,Apartment,UAE,Dubai,Downtown Dubai,The Address Residences Dubai Opera,The Address Residences Dubai Opera Tower 2,25.19751058,55.27145138
The Address Residences Dubai Opera Tower 2 - 3 Bedroom Apartment Type/unit 05 / Unit 01 Floor plan,https://www.bayut.com/floorplans/details-31586.html,3,3,['https://images.bayut.com/thumbnails/73152367-800x600.webp'],"Unit 01
Floor L03-L13-L16-L30-L33-L44",5/10/2019,active,Residential,Apartment,UAE,Dubai,Downtown Dubai,The Address Residences Dubai Opera,The Address Residences Dubai Opera Tower 2,25.19751058,55.27145138
The Address Residences Dubai Opera Tower 2 - 3 Bedroom Apartment Type/unit 04 / Unit 02 Floor plan,https://www.bayut.com/floorplans/details-31588.html,3,3,['https://images.bayut.com/thumbnails/73152377-800x600.webp'],"Unit 02
Floor L03-L13-L16-L30-L33-L44",5/10/2019,active,Residential,Apartment,UAE,Dubai,Downtown Dubai,The Address Residences Dubai Opera,The Address Residences Dubai Opera Tower 2,25.19751058,55.27145138
The Address Residences Dubai Opera Tower 2 - 3 Bedroom Apartment Type/unit 01 / Unit 02 Floor plan,https://www.bayut.com/floorplans/details-31589.html,3,3,['https://images.bayut.com/thumbnails/73152375-800x600.webp'],"Unit 01
Floor L04-L13-L16-L30-L33-L44",5/10/2019,active,Residential,Apartment,UAE,Dubai,Downtown Dubai,The Address Residences Dubai Opera,The Address Residences Dubai Opera Tower 2,25.19751058,55.27145138
"The Address Residences Dubai Opera Tower 2 - 1 Bedroom Apartment Type/unit 01 / Unit 05,07 Floor plan",https://www.bayut.com/floorplans/details-31590.html,1,2,['https://images.bayut.com/thumbnails/73152373-800x600.webp'],"Unit 05,07
Floor L03-L13,L16-30&L33-L44",5/10/2019,active,Residential,Apartment,UAE,Dubai,Downtown Dubai,The Address Residences Dubai Opera,The Address Residences Dubai Opera Tower 2,25.19751058,55.27145138
The Address Residences Dubai Opera Tower 2 - 2 Bedroom Apartment Type/unit 06 / Unit 09 Floor plan,https://www.bayut.com/floorplans/details-38622.html,2,2,['https://images.bayut.com/thumbnails/279030544-800x600.webp'],Floor L16-L30&L33-L44,10/3/2022,active,Residential,Apartment,UAE,Dubai,Downtown Dubai,The Address Residences Dubai Opera,The Address Residences Dubai Opera Tower 2,25.19751058,55.27145138
"The Address Residences Dubai Opera Tower 2 - 2 Bedroom Apartment Unit 9 Floor 16-30,33-44 Floor plan",https://www.bayut.com/floorplans/details-48057.html,2,2,['https://images.bayut.com/thumbnails/750733276-800x600.webp'],"Unit 9 Floor 16-30,33-44",12/6/2024,active,Residential,Apartment,UAE,Dubai,Downtown Dubai,The Address Residences Dubai Opera,The Address Residences Dubai Opera Tower 2,25.19751058,55.27145138
Vida Residences Dubai Marina - 2 Bedroom Apartment Type/unit F / 1 Floor 2 Floor plan,https://www.bayut.com/floorplans/details-2135.html,2,3,['https://images.bayut.com/thumbnails/73169520-800x600.webp'],F / Unit 1 Floor 2,4/22/2019,active,Residential,Apartment,UAE,Dubai,Dubai Marina,Vida Residences Dubai Marina,,25.07238,55.136245
Vida Residences Dubai Marina - 2 Bedroom Apartment Type/unit J / 1 Floor 3-5 Floor plan,https://www.bayut.com/floorplans/details-2136.html,2,3,['https://images.bayut.com/thumbnails/73169518-800x600.webp'],J / Unit 1 Floor 3-5,4/22/2019,active,Residential,Apartment,UAE,Dubai,Dubai Marina,Vida Residences Dubai Marina,,25.07238,55.136245
Vida Residences Dubai Marina - 2 Bedroom Apartment Type/unit K / 2 Floor 3-5 Floor plan,https://www.bayut.com/floorplans/details-2137.html,2,3,['https://images.bayut.com/thumbnails/73169515-800x600.webp'],K / Unit 2 Floor 3-5,4/22/2019,active,Residential,Apartment,UAE,Dubai,Dubai Marina,Vida Residences Dubai Marina,,25.07238,55.136245
Vida Residences Dubai Marina - 1 Bedroom Apartment Type/unit A / 3-5 Floor 14-54 Floor plan,https://www.bayut.com/floorplans/details-2138.html,1,2,['https://images.bayut.com/thumbnails/73169511-800x600.webp'],"A / Unit 3 Floor 49-54
A / Unit 4 Floor 26-48
A / Unit 5 Floor 14-24",4/22/2019,active,Residential,Apartment,UAE,Dubai,Dubai Marina,Vida Residences Dubai Marina,,25.07238,55.136245
Vida Residences Dubai Marina - 2 Bedroom Apartment Type/unit G / 2 Floor 2 Floor plan,https://www.bayut.com/floorplans/details-2139.html,2,3,['https://images.bayut.com/thumbnails/73169509-800x600.webp'],G / Unit 2 Floor 2,4/22/2019,active,Residential,Apartment,UAE,Dubai,Dubai Marina,Vida Residences Dubai Marina,,25.07238,55.136245
Vida Residences Dubai Marina - 2 Bedroom Apartment Type/unit H / 3 Floor 2 Floor plan,https://www.bayut.com/floorplans/details-2140.html,2,3,['https://images.bayut.com/thumbnails/73169507-800x600.webp'],H / Unit 3 Floor 2,4/22/2019,active,Residential,Apartment,UAE,Dubai,Dubai Marina,Vida Residences Dubai Marina,,25.07238,55.136245
Vida Residences Dubai Marina - 2 Bedroom Apartment Type/unit L / 3 Floor 3-5 Floor plan,https://www.bayut.com/floorplans/details-2141.html,2,3,['https://images.bayut.com/thumbnails/73169505-800x600.webp'],L / Unit 3 Floor 3-5,4/22/2019,active,Residential,Apartment,UAE,Dubai,Dubai Marina,Vida Residences Dubai Marina,,25.07238,55.136245
Vida Residences Dubai Marina - 2 Bedroom Apartment Type/unit I / 4 Floor 2-5 Floor plan,https://www.bayut.com/floorplans/details-2142.html,2,3,['https://images.bayut.com/thumbnails/73169503-800x600.webp'],I / Unit 4 Floor 2-5,4/22/2019,active,Residential,Apartment,UAE,Dubai,Dubai Marina,Vida Residences Dubai Marina,,25.07238,55.136245
"Vida Residences Dubai Marina - 1 Bedroom Apartment Type/unit B,C / 4,7 Floor 14-24 Floor plan",https://www.bayut.com/floorplans/details-2143.html,1,2,['https://images.bayut.com/thumbnails/73169501-800x600.webp'],"B,C / Unit 4,7 Floor 14-24",4/22/2019,active,Residential,Apartment,UAE,Dubai,Dubai Marina,Vida Residences Dubai Marina,,25.07238,55.136245
Vida Residences Dubai Marina - 3 Bedroom Apartment Type/unit E / 5 Floor 2-5 Floor plan,https://www.bayut.com/floorplans/details-2144.html,3,4,['https://images.bayut.com/thumbnails/73169497-800x600.webp'],E / Unit 5 Floor 2-5,4/22/2019,active,Residential,Apartment,UAE,Dubai,Dubai Marina,Vida Residences Dubai Marina,,25.07238,55.136245
"Vida Residences Dubai Marina - 3 Bedroom Apartment Type/unit A,B / 1,10 Floor 14-19 Floor plan",https://www.bayut.com/floorplans/details-2145.html,3,4,['https://images.bayut.com/thumbnails/73169493-800x600.webp'],"A,B / Unit 1,10 Floor 14-19",4/22/2019,active,Residential,Apartment,UAE,Dubai,Dubai Marina,Vida Residences Dubai Marina,,25.07238,55.136245
"Vida Residences Dubai Marina - 3 Bedroom Apartment Type/unit C,D / 1-10 Floor 20-54 Floor plan",https://www.bayut.com/floorplans/details-2146.html,3,4,['https://images.bayut.com/thumbnails/73169487-800x600.webp'],"C,D / Unit 1,10 Floor 20-24
C,D / Unit 1,8 Floor 26-48
C,D / Unit 1,2 Floor 42
C,D / Unit 1,8 Floor 43-45
C,D / Unit 1,6 Floor 49-54",4/22/2019,active,Residential,Apartment,UAE,Dubai,Dubai Marina,Vida Residences Dubai Marina,,25.07238,55.136245
"Vida Residences Dubai Marina - 1 Bedroom Apartment Type/unit F,G / 2,9 Floor 14-24 Floor plan",https://www.bayut.com/floorplans/details-2147.html,1,2,['https://images.bayut.com/thumbnails/73169485-800x600.webp'],"F,G / Unit 2,9 Floor 14-24",4/22/2019,active,Residential,Apartment,UAE,Dubai,Dubai Marina,Vida Residences Dubai Marina,,25.07238,55.136245
Vida Residences Dubai Marina - 4 Bedroom Penthouse Type/unit D / 2 Floor 55-56 Floor plan,https://www.bayut.com/floorplans/details-2148.html,4,5,['https://images.bayut.com/thumbnails/73169483-800x600.webp'],D / Unit 2 Floor 55-56,4/22/2019,active,Residential,Penthouse,UAE,Dubai,Dubai Marina,Vida Residences Dubai Marina,,25.07238,55.136245
"Vida Residences Dubai Marina - 1 Bedroom Apartment Type/unit D,E / 3,8 Floor 14-24 Floor plan",https://www.bayut.com/floorplans/details-2149.html,1,2,['https://images.bayut.com/thumbnails/74631636-800x600.webp'],"D,E / Unit 3,8 Floor 14-24",4/22/2019,active,Residential,Apartment,UAE,Dubai,Dubai Marina,Vida Residences Dubai Marina,,25.07238,55.136245
Vida Residences Dubai Marina - 4 Bedroom Penthouse Type/unit C / 1 Floor 55-56 Floor plan,https://www.bayut.com/floorplans/details-20120.html,4,5,['https://images.bayut.com/thumbnails/74860177-800x600.webp'],C / Unit 1 Floor 55-56,5/8/2019,active,Residential,Penthouse,UAE,Dubai,Dubai Marina,Vida Residences Dubai Marina,,25.07238,55.136245
"Vida Residences Dubai Marina - 4 Bedroom Apartment Type/unit A,B / 2,5 Floor 49-54 Floor plan",https://www.bayut.com/floorplans/details-20121.html,4,5,['https://images.bayut.com/thumbnails/74860392-800x600.webp'],"A,B / Unit 2,5 Floor 49-54",5/8/2019,active,Residential,Apartment,UAE,Dubai,Dubai Marina,Vida Residences Dubai Marina,,25.07238,55.136245
Vida Residences Dubai Marina - 3 Bedroom Apartment Type/unit F / 6 Floor 2-5 Floor plan,https://www.bayut.com/floorplans/details-20122.html,3,4,['https://images.bayut.com/thumbnails/74860565-800x600.webp'],F / Unit 6 Floor 2-5,5/8/2019,active,Residential,Apartment,UAE,Dubai,Dubai Marina,Vida Residences Dubai Marina,,25.07238,55.136245
Vida Residences Dubai Marina - 2 Bedroom Apartment Type/unit A / 4-6 Floor 14-54 Floor plan,https://www.bayut.com/floorplans/details-20123.html,2,2,['https://images.bayut.com/thumbnails/74862038-800x600.webp'],"A / Unit 4 Floor 49-54
A / Unit 5 Floor 26-48
A / Unit 6 Floor 14-24",5/8/2019,active,Residential,Apartment,UAE,Dubai,Dubai Marina,Vida Residences Dubai Marina,,25.07238,55.136245
"Vida Residences Dubai Marina - 2 Bedroom Apartment Type/unit B,C / 3,6 Floor 26-48 Floor plan",https://www.bayut.com/floorplans/details-20124.html,2,2,['https://images.bayut.com/thumbnails/74862342-800x600.webp'],"B,C / Unit 3,6 Floor 26-48",5/8/2019,active,Residential,Apartment,UAE,Dubai,Dubai Marina,Vida Residences Dubai Marina,,25.07238,55.136245
"Vida Residences Dubai Marina - 2 Bedroom Apartment Type/unit D,E / 2,7 Floor 26-48 Floor plan",https://www.bayut.com/floorplans/details-20125.html,2,2,['https://images.bayut.com/thumbnails/74862670-800x600.webp'],"D,E / Unit 2,7 Floor 26-48",5/8/2019,active,Residential,Apartment,UAE,Dubai,Dubai Marina,Vida Residences Dubai Marina,,25.07238,55.136245
"Vida Residences Dubai Marina - 2 Bedroom Apartment Type/unit S,R / 1,2 Floor 07 Floor plan",https://www.bayut.com/floorplans/details-44256.html,2,3,['https://images.bayut.com/thumbnails/675241434-800x600.webp'],"S,R / Unit 1,2 Floor 07",4/22/2024,active,Residential,Apartment,UAE,Dubai,Dubai Marina,Vida Residences Dubai Marina,,25.07238,55.136245
Kempinski Central Avenue Dubai - 3 Bedroom Penthouse Type B2 Floor plan,https://www.bayut.com/floorplans/details-2835.html,3,5,"['https://images.bayut.com/thumbnails/73167618-800x600.webp', 'https://images.bayut.com/thumbnails/73167620-800x600.webp']",Lower Floor,4/22/2019,active,Residential,Penthouse,UAE,Dubai,Downtown Dubai,Kempinski Central Avenue Dubai,,25.19965647,55.27750448
Kempinski Central Avenue Dubai - 1 Bedroom Apartment Type 1A Floor plan,https://www.bayut.com/floorplans/details-2836.html,1,1,['https://images.bayut.com/thumbnails/73167616-800x600.webp'],,4/22/2019,active,Residential,Apartment,UAE,Dubai,Downtown Dubai,Kempinski Central Avenue Dubai,,25.19965647,55.27750448
Kempinski Central Avenue Dubai - 1 Bedroom Apartment Type 1B Floor plan,https://www.bayut.com/floorplans/details-2837.html,1,1,['https://images.bayut.com/thumbnails/73167614-800x600.webp'],,4/22/2019,active,Residential,Apartment,UAE,Dubai,Downtown Dubai,Kempinski Central Avenue Dubai,,25.19965647,55.27750448
Kempinski Central Avenue Dubai - 1 Bedroom Apartment Type 1C Floor plan,https://www.bayut.com/floorplans/details-2838.html,1,1,['https://images.bayut.com/thumbnails/73167612-800x600.webp'],,4/22/2019,active,Residential,Apartment,UAE,Dubai,Downtown Dubai,Kempinski Central Avenue Dubai,,25.19965647,55.27750448
Kempinski Central Avenue Dubai - 1 Bedroom Apartment Type 1D Floor plan,https://www.bayut.com/floorplans/details-2839.html,1,1,['https://images.bayut.com/thumbnails/75487342-800x600.webp'],,4/22/2019,active,Residential,Apartment,UAE,Dubai,Downtown Dubai,Kempinski Central Avenue Dubai,,25.19965647,55.27750448
Kempinski Central Avenue Dubai - 1 Bedroom Apartment Type 1E Floor plan,https://www.bayut.com/floorplans/details-2840.html,1,1,['https://images.bayut.com/thumbnails/73167608-800x600.webp'],,4/22/2019,active,Residential,Apartment,UAE,Dubai,Downtown Dubai,Kempinski Central Avenue Dubai,,25.19965647,55.27750448
Kempinski Central Avenue Dubai - 1 Bedroom Apartment Type 1F Floor plan,https://www.bayut.com/floorplans/details-2841.html,1,1,['https://images.bayut.com/thumbnails/77030796-800x600.webp'],,4/22/2019,active,Residential,Apartment,UAE,Dubai,Downtown Dubai,Kempinski Central Avenue Dubai,,25.19965647,55.27750448
Kempinski Central Avenue Dubai - 1 Bedroom Apartment Type 1G Floor plan,https://www.bayut.com/floorplans/details-2842.html,1,1,['https://images.bayut.com/thumbnails/73167604-800x600.webp'],,4/22/2019,active,Residential,Apartment,UAE,Dubai,Downtown Dubai,Kempinski Central Avenue Dubai,,25.19965647,55.27750448
Kempinski Central Avenue Dubai - 1 Bedroom Apartment Type 1H Floor plan,https://www.bayut.com/floorplans/details-2843.html,1,1,['https://images.bayut.com/thumbnails/73167602-800x600.webp'],,4/22/2019,active,Residential,Apartment,UAE,Dubai,Downtown Dubai,Kempinski Central Avenue Dubai,,25.19965647,55.27750448
Kempinski Central Avenue Dubai - 3 Bedroom Penthouse Type A1 Floor plan,https://www.bayut.com/floorplans/details-2846.html,3,5,"['https://images.bayut.com/thumbnails/73167592-800x600.webp', 'https://images.bayut.com/thumbnails/73167590-800x600.webp']",Lower Floor,4/22/2019,active,Residential,Penthouse,UAE,Dubai,Downtown Dubai,Kempinski Central Avenue Dubai,,25.19965647,55.27750448
Kempinski Central Avenue Dubai - 2 Bedroom Apartment Type 2 Floor plan,https://www.bayut.com/floorplans/details-2848.html,2,2,['https://images.bayut.com/thumbnails/73167586-800x600.webp'],,4/22/2019,active,Residential,Apartment,UAE,Dubai,Downtown Dubai,Kempinski Central Avenue Dubai,,25.19965647,55.27750448
Kempinski Central Avenue Dubai - 3 Bedroom Apartment Type 3 Floor plan,https://www.bayut.com/floorplans/details-2849.html,3,2,['https://images.bayut.com/thumbnails/73167584-800x600.webp'],,4/22/2019,active,Residential,Apartment,UAE,Dubai,Downtown Dubai,Kempinski Central Avenue Dubai,,25.19965647,55.27750448
Kempinski Central Avenue Dubai - Studio Apartment Type S2 Floor plan,https://www.bayut.com/floorplans/details-2851.html,0,1,['https://images.bayut.com/thumbnails/73167582-800x600.webp'],,4/22/2019,active,Residential,Apartment,UAE,Dubai,Downtown Dubai,Kempinski Central Avenue Dubai,,25.19965647,55.27750448
Kempinski Central Avenue Dubai - Studio Apartment Type S3 Floor plan,https://www.bayut.com/floorplans/details-2852.html,0,1,['https://images.bayut.com/thumbnails/73167580-800x600.webp'],,4/22/2019,active,Residential,Apartment,UAE,Dubai,Downtown Dubai,Kempinski Central Avenue Dubai,,25.19965647,55.27750448
Kempinski Central Avenue Dubai - Studio Apartment Type S4 Floor plan,https://www.bayut.com/floorplans/details-2853.html,0,1,['https://images.bayut.com/thumbnails/77030939-800x600.webp'],,4/22/2019,active,Residential,Apartment,UAE,Dubai,Downtown Dubai,Kempinski Central Avenue Dubai,,25.19965647,55.27750448
Kempinski Central Avenue Dubai - Studio Apartment Type S6 Floor plan,https://www.bayut.com/floorplans/details-2854.html,0,1,['https://images.bayut.com/thumbnails/73167576-800x600.webp'],,4/22/2019,active,Residential,Apartment,UAE,Dubai,Downtown Dubai,Kempinski Central Avenue Dubai,,25.19965647,55.27750448
Kempinski Central Avenue Dubai - Studio Apartment Type S7 Floor plan,https://www.bayut.com/floorplans/details-2855.html,0,1,['https://images.bayut.com/thumbnails/73167574-800x600.webp'],,4/22/2019,active,Residential,Apartment,UAE,Dubai,Downtown Dubai,Kempinski Central Avenue Dubai,,25.19965647,55.27750448
Kempinski Central Avenue Dubai - Studio Apartment Type S8 Floor plan,https://www.bayut.com/floorplans/details-2856.html,0,1,['https://images.bayut.com/thumbnails/73167572-800x600.webp'],,4/22/2019,active,Residential,Apartment,UAE,Dubai,Downtown Dubai,Kempinski Central Avenue Dubai,,25.19965647,55.27750448
Kempinski Central Avenue Dubai - Studio Apartment Type S9 Floor plan,https://www.bayut.com/floorplans/details-2857.html,0,1,['https://images.bayut.com/thumbnails/73167570-800x600.webp'],,4/22/2019,active,Residential,Apartment,UAE,Dubai,Downtown Dubai,Kempinski Central Avenue Dubai,,25.19965647,55.27750448
Kempinski Central Avenue Dubai - Studio Apartment Type S10 Floor plan,https://www.bayut.com/floorplans/details-31480.html,0,1,['https://images.bayut.com/thumbnails/73143458-800x600.webp'],,5/10/2019,active,Residential,Apartment,UAE,Dubai,Downtown Dubai,Kempinski Central Avenue Dubai,,25.19965647,55.27750448
Kempinski Central Avenue Dubai - Studio Apartment Type S1 Floor plan,https://www.bayut.com/floorplans/details-31481.html,0,1,['https://images.bayut.com/thumbnails/73143456-800x600.webp'],,5/10/2019,active,Residential,Apartment,UAE,Dubai,Downtown Dubai,Kempinski Central Avenue Dubai,,25.19965647,55.27750448
Kempinski Central Avenue Dubai - 3 Bedroom Penthouse Type C2 Floor plan,https://www.bayut.com/floorplans/details-33301.html,3,5,"['https://images.bayut.com/thumbnails/73167594-800x600.webp', 'https://images.bayut.com/thumbnails/75492469-800x600.webp']",Lower Floor,5/10/2019,active,Residential,Penthouse,UAE,Dubai,Downtown Dubai,Kempinski Central Avenue Dubai,,25.19965647,55.27750448
Kempinski Central Avenue Dubai - 3 Bedroom Penthouse Type C1 Floor plan,https://www.bayut.com/floorplans/details-33305.html,3,5,"['https://images.bayut.com/thumbnails/73167598-800x600.webp', 'https://images.bayut.com/thumbnails/75492647-800x600.webp']",Lower Floor,5/10/2019,active,Residential,Penthouse,UAE,Dubai,Downtown Dubai,Kempinski Central Avenue Dubai,,25.19965647,55.27750448
Kempinski Central Avenue Dubai - 3 Bedroom Apartment Type 03 Floor plan,https://www.bayut.com/floorplans/details-42759.html,3,2,['https://images.bayut.com/thumbnails/492624020-800x600.webp'],,10/9/2023,active,Residential,Apartment,UAE,Dubai,Downtown Dubai,Kempinski Central Avenue Dubai,,25.19965647,55.27750448
Radisson Dubai DAMAC Hills (Artesia A) - 1 Bedroom Apartment Unit A01 Floor 2 Floor plan,https://www.bayut.com/floorplans/details-29307.html,1,2,['https://images.bayut.com/thumbnails/106423462-800x600.webp'],Floor 2,6/9/2021,active,Residential,Apartment,UAE,Dubai,DAMAC Hills,Radisson Dubai DAMAC Hills (Artesia A),,25.01858031,55.24603635
